Ligand,RMSD (nm)
ejm_46,0.082739145
ejm_46,0.039327443
ejm_46,0.027291384
ejm_46,0.05262752
ejm_46,0.057346664
ejm_46,0.1318477
ejm_46,0.0988315
ejm_46,0.14499533
ejm_46,0.12407096
ejm_46,0.16366805
ejm_46,0.06527829
ejm_46,0.070071526
ejm_46,0.1343451
ejm_46,0.0502226
ejm_46,0.03428493
ejm_46,0.09414702
ejm_46,0.09781942
ejm_46,0.09893531
ejm_46,0.14459346
ejm_46,0.13054308
ejm_46,0.105558634
ejm_46,0.093559355
ejm_46,0.09912256
ejm_46,0.12252184
ejm_46,0.13178408
ejm_46,0.15424897
ejm_46,0.10557131
ejm_46,0.107037835
ejm_46,0.104113884
ejm_46,0.08721468
ejm_46,0.08627822
ejm_46,0.08188289
ejm_46,0.08370191
ejm_46,0.10921794
ejm_46,0.08065021
ejm_46,0.15295374
ejm_46,0.104064256
ejm_46,0.06865982
ejm_46,0.082920805
ejm_46,0.054033514
ejm_46,0.07594479
ejm_46,0.12947538
ejm_46,0.0847624
ejm_46,0.141913
ejm_46,0.06642181
ejm_46,0.099045165
ejm_46,0.06728761
ejm_46,0.09244534
ejm_46,0.09793417
ejm_46,0.109673835
ejm_46,0.10347237
ejm_46,0.17701653
ejm_46,0.11525207
ejm_46,0.10118987
ejm_46,0.13998759
ejm_46,0.07384661
ejm_46,0.07005508
ejm_46,0.07158461
ejm_46,0.07417019
ejm_46,0.09992986
ejm_46,0.06478457
ejm_46,0.07830789
ejm_46,0.090345815
ejm_46,0.102543585
ejm_46,0.110657096
ejm_46,0.14979424
ejm_46,0.14106324
ejm_46,0.15422715
ejm_46,0.15946776
ejm_46,0.13402359
ejm_46,0.117486306
ejm_46,0.1434575
ejm_46,0.14431591
ejm_46,0.13805413
ejm_46,0.15832055
ejm_46,0.0983112
ejm_46,0.13194911
ejm_46,0.14791958
ejm_46,0.15563087
ejm_46,0.08892395
ejm_46,0.0448156
ejm_46,0.10741139
ejm_46,0.07483635
ejm_46,0.088775925
ejm_46,0.08010012
ejm_46,0.064022176
ejm_46,0.043204233
ejm_46,0.088315636
ejm_46,0.10039574
ejm_46,0.10812058
ejm_46,0.15951127
ejm_46,0.13414796
ejm_46,0.13549069
ejm_46,0.1536298
ejm_46,0.13847075
ejm_47,0.043691117
ejm_47,0.078786075
ejm_47,0.05343593
ejm_47,0.028844329
ejm_47,0.07665987
ejm_47,0.04998969
ejm_47,0.05092887
ejm_47,0.04184606
ejm_47,0.032613873
ejm_47,0.086412236
ejm_47,0.052035578
ejm_47,0.02915799
ejm_47,0.085829586
ejm_47,0.066841915
ejm_47,0.06612099
ejm_47,0.087017395
ejm_47,0.054946233
ejm_47,0.05938633
ejm_47,0.07233293
ejm_47,0.053926986
ejm_47,0.04477302
ejm_47,0.04231154
ejm_47,0.042161014
ejm_47,0.07978382
ejm_47,0.05368293
ejm_47,0.063685976
ejm_47,0.040023487
ejm_47,0.05587256
ejm_47,0.051110517
ejm_47,0.06231623
ejm_47,0.054743364
ejm_47,0.067331806
ejm_47,0.042406794
ejm_47,0.042486873
ejm_47,0.07242044
ejm_47,0.049731232
ejm_47,0.039153166
ejm_47,0.0765868
ejm_47,0.07948751
ejm_47,0.07399338
ejm_47,0.039287835
ejm_47,0.061482687
ejm_47,0.08894516
ejm_47,0.08305832
ejm_47,0.07384285
ejm_47,0.082718164
ejm_47,0.08540231
ejm_47,0.08316659
ejm_47,0.066866055
ejm_47,0.07992071
ejm_47,0.046603993
ejm_47,0.03819781
ejm_47,0.06837404
ejm_47,0.086491436
ejm_47,0.058309693
ejm_47,0.061698668
ejm_47,0.06561647
ejm_47,0.04575463
ejm_47,0.03991397
ejm_47,0.06901762
ejm_47,0.043974515
ejm_47,0.073766984
ejm_47,0.0544226
ejm_47,0.07736667
ejm_47,0.06365026
ejm_47,0.032124344
ejm_47,0.13860856
ejm_47,0.065814435
ejm_47,0.024262853
ejm_47,0.06848875
ejm_47,0.060657836
ejm_47,0.105684616
ejm_47,0.05327828
ejm_47,0.044161517
ejm_47,0.056395307
ejm_47,0.058284525
ejm_47,0.05494979
ejm_47,0.073401436
ejm_47,0.050550066
ejm_47,0.033335425
ejm_47,0.049117733
ejm_47,0.06870584
ejm_47,0.11593633
ejm_47,0.077304386
ejm_47,0.068990335
ejm_47,0.08130155
ejm_47,0.0550445
ejm_47,0.15758596
ejm_47,0.08599809
ejm_47,0.17918995
ejm_47,0.16526139
ejm_47,0.12845683
ejm_47,0.07771357
ejm_47,0.0575537
ejm_47,0.070743814
ejm_47,0.12405942
ejm_47,0.12993392
ejm_47,0.18622686
ejm_47,0.18659717
ejm_47,0.17028342
ejm_47,0.17840424
ejm_47,0.085686445
ejm_47,0.083291166
ejm_47,0.11643094
ejm_47,0.16081555
ejm_47,0.09297262
ejm_47,0.13762061
ejm_47,0.13823563
ejm_47,0.06124798
ejm_47,0.1331951
ejm_47,0.10046832
ejm_47,0.14079948
ejm_47,0.14666823
ejm_47,0.12069022
ejm_47,0.09661428
ejm_47,0.16593549
ejm_47,0.12707692
ejm_47,0.06805787
ejm_47,0.08502984
ejm_47,0.10819081
ejm_47,0.14082292
ejm_47,0.13026604
ejm_47,0.15362614
ejm_47,0.1533923
ejm_47,0.08218611
ejm_47,0.124615
ejm_47,0.09764348
ejm_47,0.08709352
ejm_47,0.04692818
ejm_47,0.034297887
ejm_47,0.09916675
ejm_47,0.16264744
ejm_47,0.17767975
ejm_47,0.1841426
ejm_47,0.18136147
ejm_47,0.10362612
ejm_47,0.12599142
ejm_47,0.07545032
ejm_47,0.11901516
ejm_47,0.06013148
ejm_47,0.07072515
ejm_47,0.14170161
ejm_47,0.03627836
ejm_47,0.11001144
ejm_47,0.14479916
ejm_47,0.054683924
ejm_47,0.08761224
ejm_47,0.12017163
ejm_47,0.07484932
ejm_47,0.11262442
ejm_47,0.08825462
ejm_47,0.08327531
ejm_47,0.12721942
ejm_47,0.07696041
ejm_47,0.09138974
ejm_47,0.08093467
ejm_47,0.13690749
ejm_47,0.17038435
ejm_47,0.14413768
ejm_47,0.12823792
ejm_47,0.1786835
ejm_47,0.147397
ejm_47,0.15717702
ejm_47,0.14517763
ejm_47,0.16327274
ejm_47,0.1350703
ejm_47,0.14710905
ejm_47,0.121525325
ejm_47,0.09387694
ejm_47,0.15795872
ejm_47,0.1763407
ejm_47,0.11876546
ejm_47,0.10871279
ejm_47,0.10665106
ejm_47,0.17403367
ejm_47,0.085370235
ejm_47,0.12972994
ejm_47,0.11228694
ejm_47,0.17973173
ejm_47,0.15647113
ejm_47,0.16122013
ejm_47,0.18741117
ejm_47,0.14973964
ejm_47,0.09568626
ejm_47,0.13849048
ejm_47,0.16534185
ejm_47,0.14084288
ejm_47,0.16367197
ejm_47,0.10804063
ejm_47,0.10300839
ejm_47,0.054791585
ejm_47,0.070389315
ejm_47,0.1084396
ejm_47,0.15937796
ejm_47,0.06853978
ejm_47,0.03860408
ejm_47,0.06454147
ejm_47,0.13196804
ejm_47,0.086991824
ejm_47,0.105520904
ejm_47,0.11410887
ejm_47,0.08237008
ejm_47,0.04961505
ejm_47,0.07984142
ejm_47,0.09485929
ejm_47,0.07776547
ejm_47,0.07484638
ejm_47,0.1645126
ejm_47,0.10291006
ejm_47,0.10461719
ejm_47,0.14845793
ejm_47,0.08455978
ejm_47,0.14615397
ejm_47,0.0914681
ejm_47,0.11505514
ejm_47,0.12282469
ejm_47,0.04517104
ejm_47,0.07490582
ejm_47,0.10655885
ejm_47,0.09341894
ejm_47,0.09414018
ejm_47,0.12305999
ejm_47,0.06986488
ejm_47,0.07412941
ejm_47,0.10411015
ejm_47,0.14097166
ejm_47,0.09602402
ejm_47,0.08276132
ejm_47,0.08438841
ejm_47,0.055296253
ejm_47,0.10633211
ejm_47,0.09519227
ejm_47,0.09364195
ejm_47,0.109339446
ejm_47,0.099889085
ejm_47,0.14785582
ejm_47,0.18734996
ejm_47,0.17040458
ejm_47,0.17304067
ejm_47,0.19173494
ejm_47,0.18181542
ejm_47,0.17780466
ejm_47,0.16516088
ejm_47,0.16889645
ejm_47,0.17735672
ejm_47,0.1706535
ejm_47,0.1290367
ejm_47,0.17336863
ejm_47,0.1779042
ejm_47,0.16620655
ejm_47,0.18616185
ejm_47,0.17300124
ejm_47,0.15734884
ejm_47,0.100765556
ejm_47,0.14979613
ejm_47,0.1276096
ejm_47,0.12278467
ejm_47,0.16292085
ejm_47,0.042428702
ejm_47,0.07061961
ejm_47,0.1749253
ejm_47,0.0697086
ejm_47,0.03873056
ejm_47,0.10779455
ejm_47,0.12223437
ejm_47,0.07284162
ejm_47,0.10021244
ejm_47,0.115390025
ejm_47,0.052321922
ejm_47,0.059259374
ejm_47,0.14962529
ejm_47,0.034812354
ejm_47,0.06356645
ejm_47,0.09655149
ejm_47,0.08240955
ejm_47,0.06342704
ejm_47,0.1612089
ejm_47,0.036324166
ejm_47,0.055032946
ejm_47,0.065518014
ejm_47,0.089294456
ejm_47,0.08420653
ejm_47,0.10632061
ejm_47,0.066594884
ejm_47,0.17260304
ejm_47,0.0715843
ejm_47,0.08058405
ejm_47,0.075978376
ejm_47,0.073950075
ejm_47,0.06318833
ejm_47,0.026324958
ejm_47,0.055419497
ejm_47,0.03856669
ejm_47,0.07950473
ejm_47,0.02986397
ejm_47,0.065681286
ejm_47,0.15645957
ejm_47,0.059439838
ejm_47,0.13149132
ejm_47,0.09399903
ejm_47,0.044581454
ejm_47,0.13247661
ejm_47,0.091961354
ejm_47,0.04123266
ejm_47,0.11764692
ejm_47,0.09485387
ejm_47,0.10872448
ejm_47,0.07384815
ejm_47,0.09442185
ejm_47,0.060432065
ejm_47,0.049640182
ejm_47,0.1308846
ejm_47,0.08764294
ejm_47,0.09383786
ejm_47,0.059190422
ejm_47,0.18050759
ejm_47,0.18113494
ejm_47,0.11668479
ejm_47,0.088723026
ejm_47,0.057320397
ejm_47,0.12164439
ejm_47,0.08548874
ejm_47,0.109650984
ejm_47,0.03169366
ejm_47,0.09214412
ejm_47,0.07726863
ejm_47,0.09146195
ejm_47,0.17392348
ejm_47,0.17977716
ejm_47,0.16912028
ejm_47,0.19338706
ejm_47,0.18673982
ejm_47,0.18833737
ejm_47,0.17663471
ejm_47,0.17205673
ejm_47,0.18197809
ejm_47,0.17363149
ejm_47,0.17001899
ejm_47,0.17170532
ejm_47,0.16875799
ejm_47,0.17169237
ejm_47,0.1355299
ejm_47,0.1687522
ejm_47,0.18276663
ejm_47,0.16755757
ejm_47,0.1518608
ejm_47,0.18285558
ejm_47,0.18053876
ejm_47,0.16130094
ejm_47,0.17781208
ejm_47,0.16978352
ejm_47,0.16036178
ejm_47,0.15968606
ejm_47,0.18170401
ejm_47,0.1813852
ejm_47,0.16787846
ejm_47,0.17288983
ejm_47,0.17472109
ejm_47,0.16945367
ejm_47,0.17836764
ejm_47,0.13460295
ejm_47,0.1747257
ejm_47,0.16846663
ejm_47,0.16899662
ejm_47,0.142823
ejm_47,0.15635905
ejm_47,0.17554557
ejm_47,0.1775491
ejm_47,0.1569843
ejm_47,0.17571029
ejm_47,0.1720887
ejm_47,0.18406664
ejm_47,0.18455487
ejm_47,0.1735588
ejm_47,0.18023902
ejm_47,0.16013533
ejm_47,0.17445329
ejm_47,0.17284216
ejm_47,0.17395061
ejm_47,0.17161515
ejm_47,0.1721272
ejm_47,0.17193943
ejm_47,0.18233798
ejm_47,0.17656687
ejm_47,0.18333918
ejm_47,0.17107941
ejm_47,0.17183046
ejm_47,0.17295699
ejm_47,0.1754256
ejm_47,0.17904319
ejm_47,0.17657074
ejm_47,0.16880392
ejm_47,0.16516858
ejm_47,0.17741835
ejm_47,0.17950547
ejm_47,0.17211626
ejm_47,0.17680822
ejm_47,0.1748491
ejm_47,0.1816456
ejm_47,0.17282744
ejm_47,0.17382137
ejm_47,0.14991818
ejm_47,0.17765015
ejm_47,0.17381041
ejm_47,0.16103543
ejm_47,0.1690487
ejm_47,0.19043002
ejm_47,0.17421736
ejm_47,0.17354965
ejm_47,0.16737927
ejm_47,0.17086202
ejm_47,0.17494026
ejm_47,0.1650009
ejm_47,0.17076296
ejm_47,0.1770425
ejm_47,0.16588138
ejm_47,0.18974602
ejm_47,0.17176741
ejm_47,0.17687307
ejm_47,0.15515678
ejm_47,0.18766217
ejm_47,0.18796319
ejm_47,0.17654014
ejm_47,0.1781472
ejm_47,0.18167427
ejm_47,0.18031743
ejm_47,0.16821082
ejm_47,0.1750438
ejm_47,0.17142154
ejm_47,0.17774744
ejm_47,0.16479537
ejm_47,0.17467265
ejm_47,0.17619962
ejm_47,0.17879432
ejm_47,0.17072314
ejm_47,0.1788586
ejm_47,0.16864666
ejm_47,0.16522676
ejm_47,0.17238303
ejm_47,0.17558081
ejm_47,0.17202134
ejm_47,0.1702886
ejm_47,0.17721176
ejm_47,0.18454282
ejm_47,0.16015823
ejm_47,0.18348743
ejm_47,0.18188521
ejm_47,0.17537011
ejm_47,0.1462356
ejm_47,0.19093016
ejm_47,0.17900263
ejm_47,0.16740046
ejm_47,0.17871702
ejm_47,0.17396733
ejm_47,0.17608148
ejm_47,0.17472515
ejm_47,0.16993223
ejm_47,0.1648108
ejm_47,0.1576052
ejm_47,0.1723626
ejm_47,0.16481228
ejm_47,0.17990972
ejm_47,0.1706856
ejm_47,0.17242572
ejm_47,0.15133609
ejm_47,0.17012337
ejm_47,0.17360643
ejm_47,0.18213873
ejm_47,0.17704402
ejm_47,0.17177439
ejm_47,0.15762088
ejm_47,0.16051678
ejm_47,0.18535475
ejm_47,0.16860896
ejm_47,0.17160347
ejm_47,0.17627482
ejm_47,0.1678719
ejm_47,0.16920659
ejm_47,0.17799999
ejm_47,0.1716636
ejm_47,0.1770367
ejm_47,0.15986237
ejm_47,0.17348115
ejm_47,0.18184957
ejm_47,0.19286147
ejm_47,0.18895076
ejm_47,0.17409562
ejm_47,0.17087147
ejm_47,0.124298476
ejm_47,0.19023332
ejm_47,0.18823503
ejm_47,0.1750445
ejm_47,0.17239039
ejm_47,0.17246811
ejm_47,0.17883752
ejm_47,0.17979021
ejm_47,0.18562277
ejm_47,0.19373247
ejm_47,0.17215832
ejm_47,0.17893924
ejm_47,0.1585334
ejm_47,0.031793803
ejm_47,0.09608868
ejm_47,0.089712195
ejm_47,0.054779533
ejm_47,0.12215852
ejm_47,0.13127933
ejm_47,0.13692446
ejm_47,0.073613346
ejm_47,0.053929705
ejm_47,0.09621279
ejm_47,0.10310353
ejm_47,0.05839518
ejm_47,0.04459791
ejm_47,0.08088753
ejm_47,0.13282354
ejm_47,0.1686845
ejm_47,0.14605272
ejm_47,0.13843697
ejm_47,0.09927248
ejm_47,0.14911172
ejm_47,0.16480294
ejm_47,0.051382504
ejm_47,0.07224803
ejm_47,0.06963384
ejm_47,0.09806555
ejm_47,0.109062895
ejm_47,0.07382597
ejm_47,0.15000705
ejm_47,0.13117759
ejm_47,0.15752093
ejm_47,0.13020746
ejm_47,0.09067602
ejm_47,0.14047486
ejm_47,0.06380758
ejm_47,0.0941729
ejm_47,0.16225894
ejm_47,0.06265903
ejm_47,0.10427608
ejm_47,0.11608809
ejm_47,0.13612203
ejm_47,0.11434563
ejm_47,0.11077963
ejm_47,0.10002144
ejm_47,0.066472135
ejm_47,0.06766944
ejm_47,0.117471986
ejm_47,0.089800194
ejm_47,0.05275709
ejm_47,0.063500635
ejm_47,0.10193549
ejm_47,0.07022271
ejm_47,0.056248125
ejm_47,0.06259891
ejm_47,0.15450038
ejm_47,0.15592884
ejm_47,0.14924663
ejm_47,0.1653528
ejm_47,0.15480477
ejm_47,0.17401695
ejm_47,0.17707275
ejm_47,0.1820157
ejm_47,0.17349243
ejm_47,0.17812179
ejm_47,0.18365474
ejm_47,0.18486798
ejm_47,0.18016115
ejm_47,0.16723326
ejm_47,0.17580949
ejm_47,0.17562161
ejm_47,0.1700026
ejm_47,0.1608227
ejm_47,0.15392224
ejm_47,0.17379154
ejm_47,0.17169507
ejm_47,0.16641608
ejm_47,0.17494935
ejm_47,0.17731495
ejm_47,0.1732281
ejm_47,0.17212138
ejm_47,0.17644592
ejm_47,0.17422396
ejm_47,0.16465569
ejm_47,0.17055833
ejm_47,0.18194637
ejm_47,0.17361064
ejm_47,0.18018544
ejm_47,0.16776043
ejm_47,0.1763586
ejm_47,0.1785229
ejm_47,0.15684232
ejm_47,0.16199514
ejm_47,0.17150412
ejm_47,0.16800019
ejm_47,0.16755041
ejm_47,0.16713497
ejm_47,0.17465684
ejm_47,0.16863738
ejm_47,0.16377936
ejm_48,0.08188164
ejm_48,0.10994897
ejm_48,0.09072476
ejm_48,0.07776581
ejm_48,0.062353417
ejm_48,0.070105836
ejm_48,0.0939513
ejm_48,0.06585344
ejm_48,0.10356278
ejm_48,0.10736394
ejm_48,0.070469275
ejm_48,0.08670167
ejm_48,0.09991755
ejm_48,0.06135417
ejm_48,0.035007384
ejm_48,0.105347686
ejm_48,0.07327566
ejm_48,0.070832126
ejm_48,0.08582117
ejm_48,0.08688245
ejm_48,0.08842713
ejm_48,0.07626482
ejm_48,0.089490235
ejm_48,0.080507696
ejm_48,0.10254947
ejm_48,0.10657045
ejm_48,0.08658373
ejm_48,0.078980334
ejm_48,0.121353924
ejm_48,0.04711224
ejm_48,0.078799
ejm_48,0.08257695
ejm_48,0.1184278
ejm_48,0.09125903
ejm_48,0.035870437
ejm_48,0.07423374
ejm_48,0.07470118
ejm_48,0.0914159
ejm_48,0.12642673
ejm_48,0.1018146
ejm_48,0.07988252
ejm_48,0.08076872
ejm_48,0.04334127
ejm_48,0.07164491
ejm_48,0.053774312
ejm_48,0.05301009
ejm_48,0.052057024
ejm_48,0.05562897
ejm_48,0.1287007
ejm_48,0.08679616
ejm_48,0.10246241
ejm_48,0.04036946
ejm_48,0.093518406
ejm_48,0.078353696
ejm_48,0.086648226
ejm_48,0.071257204
ejm_48,0.10339315
ejm_48,0.074795656
ejm_48,0.13075835
ejm_48,0.0735889
ejm_48,0.07619363
ejm_48,0.06428204
ejm_48,0.08137007
ejm_48,0.052893024
ejm_48,0.09507446
ejm_48,0.048252277
ejm_48,0.058764786
ejm_48,0.08011299
ejm_48,0.09889353
ejm_48,0.08452472
ejm_48,0.09779403
ejm_48,0.10630038
ejm_48,0.0681308
ejm_48,0.06229476
ejm_48,0.13194716
ejm_48,0.114908196
ejm_48,0.052965093
ejm_48,0.07640909
ejm_48,0.07798769
ejm_48,0.08481676
ejm_48,0.10885309
ejm_48,0.08081791
ejm_48,0.082725026
ejm_48,0.09884806
ejm_48,0.098800495
ejm_48,0.038197264
ejm_48,0.095811255
ejm_48,0.06532827
ejm_48,0.0821419
ejm_48,0.09958202
ejm_48,0.07225871
ejm_48,0.090884045
ejm_48,0.07080166
ejm_48,0.037728332
ejm_48,0.08790535
ejm_48,0.08060325
ejm_48,0.070515655
ejm_48,0.07564751
ejm_48,0.062756695
ejm_48,0.074370645
ejm_48,0.07704271
ejm_48,0.0670145
ejm_48,0.04162014
ejm_48,0.08988519
ejm_48,0.06076998
ejm_48,0.048449047
ejm_48,0.09373886
ejm_48,0.06665846
ejm_48,0.08649111
ejm_48,0.065560736
ejm_48,0.068964556
ejm_48,0.078969404
ejm_48,0.08988797
ejm_48,0.084824525
ejm_48,0.07805667
ejm_48,0.07143797
ejm_48,0.08249662
ejm_48,0.078774214
ejm_48,0.06517969
ejm_48,0.078718565
ejm_48,0.048688885
ejm_48,0.038534023
ejm_48,0.12130602
ejm_48,0.07999244
ejm_48,0.064940624
ejm_48,0.074157536
ejm_48,0.026300794
ejm_48,0.0815699
ejm_48,0.071051374
ejm_48,0.070596434
ejm_48,0.061156593
ejm_48,0.07714196
ejm_48,0.048232507
ejm_48,0.08152758
ejm_48,0.048872285
ejm_48,0.043725163
ejm_48,0.0660813
ejm_48,0.06883207
ejm_48,0.11037769
ejm_48,0.08882425
ejm_48,0.075662516
ejm_48,0.058816925
ejm_48,0.08678831
ejm_48,0.05857592
ejm_48,0.08724054
ejm_48,0.06646128
ejm_48,0.06989207
ejm_48,0.08022487
ejm_48,0.07341033
ejm_48,0.046099346
ejm_48,0.08463184
ejm_48,0.10905399
ejm_48,0.085588016
ejm_48,0.096908875
ejm_48,0.112128645
ejm_48,0.098103516
ejm_48,0.061145455
ejm_48,0.04040263
ejm_48,0.07467564
ejm_48,0.062310066
ejm_48,0.04697033
ejm_48,0.086430185
ejm_48,0.07951299
ejm_48,0.042997275
ejm_48,0.03739464
ejm_48,0.034115188
ejm_48,0.06732011
ejm_48,0.07464888
ejm_48,0.07920455
ejm_48,0.039990827
ejm_48,0.08219882
ejm_48,0.053432044
ejm_48,0.065181434
ejm_48,0.04220147
ejm_48,0.07334845
ejm_48,0.08710561
ejm_48,0.06757932
ejm_48,0.06310848
ejm_48,0.09319249
ejm_48,0.08360935
ejm_48,0.08545633
ejm_48,0.06743301
ejm_48,0.06351197
ejm_48,0.08436419
ejm_48,0.088333614
ejm_48,0.085302874
ejm_48,0.11778027
ejm_48,0.061080433
ejm_48,0.052254677
ejm_48,0.02434141
ejm_48,0.07103284
ejm_48,0.07523607
ejm_48,0.083745845
ejm_48,0.11569808
ejm_48,0.072908774
ejm_48,0.030925702
ejm_48,0.07922662
ejm_48,0.07450669
ejm_48,0.048545033
ejm_48,0.067354165
ejm_48,0.07176271
ejm_48,0.06406443
ejm_48,0.07168673
ejm_48,0.10381723
ejm_48,0.10494948
ejm_48,0.09035132
ejm_48,0.07463154
ejm_48,0.08124021
ejm_48,0.05494763
ejm_48,0.10514294
ejm_48,0.070424795
ejm_48,0.055255458
ejm_48,0.03779448
ejm_48,0.035595287
ejm_48,0.05059355
ejm_48,0.055835534
ejm_48,0.10598912
ejm_48,0.039975494
ejm_48,0.0861473
ejm_48,0.07199616
ejm_48,0.09847245
ejm_48,0.08519447
ejm_48,0.08069982
ejm_48,0.082534045
ejm_48,0.055234086
ejm_48,0.083766446
ejm_48,0.0626524
ejm_48,0.07543469
ejm_48,0.085050955
ejm_48,0.07091094
ejm_48,0.05738618
ejm_48,0.08193015
ejm_48,0.07191001
ejm_48,0.052055277
ejm_48,0.06936508
ejm_48,0.078444056
ejm_48,0.069698825
ejm_48,0.13705067
ejm_48,0.036353342
ejm_48,0.04143423
ejm_48,0.08439837
ejm_48,0.086395495
ejm_48,0.08316441
ejm_48,0.081595786
ejm_48,0.061367862
ejm_48,0.07584895
ejm_48,0.05240611
ejm_48,0.071218
ejm_48,0.0374262
ejm_48,0.033044774
ejm_48,0.08694959
ejm_48,0.08064127
ejm_48,0.041470382
ejm_48,0.09028118
ejm_48,0.044656225
ejm_48,0.06124638
ejm_48,0.11180742
ejm_48,0.06007891
ejm_48,0.060184266
ejm_48,0.09328747
ejm_48,0.065605745
ejm_48,0.061830476
ejm_48,0.076731436
ejm_48,0.0866152
ejm_48,0.12842147
ejm_48,0.07744894
ejm_48,0.08361614
ejm_48,0.10372599
ejm_48,0.08041089
ejm_48,0.077484995
ejm_48,0.08762697
ejm_48,0.07530123
ejm_48,0.08056943
ejm_48,0.08472274
ejm_48,0.07886036
ejm_48,0.051685374
ejm_48,0.024802526
ejm_48,0.05347537
ejm_48,0.077874936
ejm_48,0.09036941
ejm_48,0.049647607
ejm_48,0.06471611
ejm_48,0.09567821
ejm_48,0.0680057
ejm_48,0.08323291
ejm_48,0.037418313
ejm_48,0.084018975
ejm_48,0.056718342
ejm_48,0.039964132
ejm_48,0.035498194
ejm_48,0.07327721
ejm_48,0.08406383
ejm_48,0.074664995
ejm_48,0.07499787
ejm_48,0.090391524
ejm_48,0.07994616
ejm_48,0.039425284
ejm_48,0.066060334
ejm_48,0.052506104
ejm_48,0.05113949
ejm_48,0.044237826
ejm_48,0.07355865
ejm_48,0.075873196
ejm_48,0.096348435
ejm_48,0.068431415
ejm_48,0.07146403
ejm_48,0.039804157
ejm_48,0.08683278
ejm_48,0.09265564
ejm_48,0.06477713
ejm_48,0.09178129
ejm_48,0.08150335
ejm_48,0.04125684
ejm_48,0.05518473
ejm_48,0.06835572
ejm_48,0.081843086
ejm_48,0.07861321
ejm_48,0.07782447
ejm_48,0.08270801
ejm_48,0.07608449
ejm_48,0.078415684
ejm_48,0.070531435
ejm_48,0.074259736
ejm_48,0.052982237
ejm_48,0.04361181
ejm_48,0.04614267
ejm_48,0.061737865
ejm_48,0.08318543
ejm_48,0.085084856
ejm_48,0.077562325
ejm_48,0.14357936
ejm_48,0.07293275
ejm_48,0.049385305
ejm_48,0.07540549
ejm_48,0.069519736
ejm_48,0.08213167
ejm_48,0.068161786
ejm_48,0.067863315
ejm_48,0.07964282
ejm_48,0.07482358
ejm_48,0.09473471
ejm_48,0.039943106
ejm_48,0.10053491
ejm_48,0.10447393
ejm_48,0.09677969
ejm_48,0.096146725
ejm_48,0.08203374
ejm_48,0.08033179
ejm_48,0.076322265
ejm_48,0.08683356
ejm_48,0.094650544
ejm_48,0.052245986
ejm_48,0.068625584
ejm_48,0.03711488
ejm_48,0.036079988
ejm_48,0.036421362
ejm_48,0.04950195
ejm_48,0.084289335
ejm_48,0.06941874
ejm_48,0.059773512
ejm_48,0.112956665
ejm_48,0.047722794
ejm_48,0.09376429
ejm_48,0.14262828
ejm_48,0.07469845
ejm_48,0.064367816
ejm_48,0.19234693
ejm_48,0.17824402
ejm_48,0.04307958
ejm_48,0.056417294
ejm_48,0.09300884
ejm_48,0.12219283
ejm_48,0.08447958
ejm_48,0.03251067
ejm_48,0.03839471
ejm_48,0.047763694
ejm_48,0.078324705
ejm_48,0.04240972
ejm_48,0.071223736
ejm_48,0.079942755
ejm_48,0.07808604
ejm_48,0.07665978
ejm_48,0.08231834
ejm_48,0.043441746
ejm_48,0.07551742
ejm_48,0.054052703
ejm_48,0.075884864
ejm_48,0.06494656
ejm_48,0.087249644
ejm_48,0.08041089
ejm_48,0.13636869
ejm_48,0.08385585
ejm_48,0.08416937
ejm_48,0.084177464
ejm_48,0.09793371
ejm_48,0.08488046
ejm_48,0.07511888
ejm_48,0.07198954
ejm_48,0.075670615
ejm_48,0.085139014
ejm_48,0.07776815
ejm_48,0.12124835
ejm_48,0.103067614
ejm_48,0.06680273
ejm_48,0.087221794
ejm_48,0.06591237
ejm_48,0.0772699
ejm_48,0.08368725
ejm_48,0.072587915
ejm_48,0.108305395
ejm_48,0.08255495
ejm_48,0.074522234
ejm_48,0.033918273
ejm_48,0.08378678
ejm_48,0.08580926
ejm_48,0.084461026
ejm_48,0.049046665
ejm_48,0.07744132
ejm_48,0.07647207
ejm_48,0.07425545
ejm_48,0.048492618
ejm_48,0.077784784
ejm_48,0.07801361
ejm_48,0.09106051
ejm_48,0.12809412
ejm_48,0.09381634
ejm_48,0.05627625
ejm_48,0.06549629
ejm_48,0.07867932
ejm_48,0.1070772
ejm_48,0.07223577
ejm_48,0.07114048
ejm_48,0.06827695
ejm_48,0.07280749
ejm_48,0.08817023
ejm_48,0.07225557
ejm_48,0.07452559
ejm_48,0.08092179
ejm_48,0.06286767
ejm_48,0.08756243
ejm_48,0.08346747
ejm_48,0.06378096
ejm_48,0.08191075
ejm_48,0.08381035
ejm_48,0.06181101
ejm_48,0.054327577
ejm_48,0.086226076
ejm_48,0.075676315
ejm_48,0.03418766
ejm_48,0.0897894
ejm_48,0.06492733
ejm_48,0.08818646
ejm_48,0.08197476
ejm_48,0.083167136
ejm_48,0.064246
ejm_48,0.08465491
ejm_48,0.072934315
ejm_48,0.0745463
ejm_48,0.1042311
ejm_48,0.104182504
ejm_48,0.076760426
ejm_48,0.094496645
ejm_48,0.0684994
ejm_48,0.0748166
ejm_48,0.067947246
ejm_48,0.08983161
ejm_48,0.07693004
ejm_48,0.09439086
ejm_48,0.08573328
ejm_48,0.071928635
ejm_48,0.06594853
ejm_48,0.06921269
